Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;2;SAO PAULO;SP;06/2007;558.016;53.843;492.938;414.592;65.079;537;65.079;23,22%;6,41%;0;0
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;06/2007;556.753;45.492;547.326;175.425;9.427;361;9.427;3,05%;13,00%;4;0
VR;50524;b1;;C;2;BARUERI;SP;06/2007;555.176;60.213;423.494;12.872;131.682;18.342;130.653;27,34%;49,57%;2;0
HEDGING-GRIFFO CORRETORA DE VALORES S/A;61809182;n2;;I;2;SAO PAULO;SP;06/2007;541.797;0;425.254;12.280;116.544;54.747;116.544;33,85%;4,17%;1;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;06/2007;531.274;413.582;190.310;124.054;340.964;8.960;340.964;82,74%;0,00%;3;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;06/2007;527.858;413.345;382.230;370.879;145.628;23.872;145.628;31,04%;4,19%;0;4
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;06/2007;501.716;266.009;432.958;263.607;68.757;3.658;66.929;11,02%;36,73%;4;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;06/2007;476.106;6.743;452.172;1.861;23.934;534;23.933;10,01%;36,69%;0;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DE SERTÃOZINHO;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2007;473.876;282.608;332.232;295.144;141.645;27.149;141.645;35,82%;11,98%;0;11
CREDIBEL;51114;b1;;C;2;SAO PAULO;SP;06/2007;469.562;179.826;381.207;376.492;88.355;4.381;88.355;37,03%;3,29%;3;0
